	mass A			
t	x	y	vx	
0.000	-0.702	1.072	
0.033	-0.702	1.072	6.242E-4
0.067	-0.702	1.072	1.127E-3
0.100	-0.702	1.072	-1.662E-4
0.133	-0.702	1.072	-3.344E-2
0.167	-0.704	1.072	9.274E-2
0.200	-0.696	1.071	6.502E-2
0.233	-0.700	1.062	-5.790E-2
0.267	-0.700	1.042	3.107E-2
0.300	-0.698	1.007	5.790E-2
0.333	-0.696	0.957	0.000
0.367	-0.698	0.912	-4.992E-2
0.400	-0.699	0.873	2.244E-2
0.433	-0.696	0.825	0.128
0.467	-0.691	0.766	0.124
0.500	-0.688	0.704	9.038E-2
0.533	-0.685	0.634	9.389E-2
0.567	-0.682	0.556	8.692E-2
0.600	-0.679	0.476	0.163
0.633	-0.671	0.388	0.172
0.667	-0.667	0.286	0.134
0.700	-0.662	0.185	0.101
0.733	-0.661	8.284E-2	2.095E-2
0.767	-0.661	2.692E-2	3.107E-2
0.800	-0.659	8.698E-2	9.320E-2
0.833	-0.654	0.144	
